date,open,high,low,close
21-01-2022 12:14,17647.9,17652.1,17644.6,17651.1
21-01-2022 12:15,17650.7,17652,17644.7,17645.4
21-01-2022 12:16,17646.1,17658.4,17644.4,17656.9
21-01-2022 12:17,17656.6,17663.7,17656.6,17658.6
21-01-2022 12:18,17657.2,17659.6,17655.9,17657.8
21-01-2022 12:19,17657.7,17660.3,17655.8,17660.3
21-01-2022 12:20,17660.6,17663.8,17659.9,17663.2
21-01-2022 12:21,17664.1,17666.2,17654.8,17655.6
21-01-2022 12:22,17656,17656,17645.1,17645.7
21-01-2022 12:23,17645.9,17646.1,17638.1,17643.1
21-01-2022 12:24,17642.8,17656.7,17641.3,17653.3
21-01-2022 12:25,17652.2,17656.2,17652.2,17654.2
21-01-2022 12:26,17654,17656.4,17651.8,17655.4
21-01-2022 12:27,17656.1,17657.2,17652.6,17653.9
21-01-2022 12:28,17653.9,17659.2,17653.9,17659.2
21-01-2022 12:29,17659.1,17665.9,17658.6,17662.4
21-01-2022 12:30,17661.6,17665.8,17659.4,17659.8
21-01-2022 12:31,17657.8,17660.2,17653.3,17655.2
21-01-2022 12:32,17656.2,17657.5,17651.2,17654.5
21-01-2022 12:33,17654.2,17656,17653.5,17654.8
21-01-2022 12:34,17654.7,17656.6,17644.4,17646.2
21-01-2022 12:35,17646.2,17647.2,17635.8,17637
21-01-2022 12:36,17637.8,17644.8,17637.8,17641.1
21-01-2022 12:37,17641.2,17644.1,17639.8,17643.7
21-01-2022 12:38,17644.8,17651.3,17644.8,17650
21-01-2022 12:39,17649.8,17650.6,17644.9,17644.9
21-01-2022 12:40,17645.5,17648.6,17643.4,17643.4
21-01-2022 12:41,17644.6,17644.6,17638,17643.8
21-01-2022 12:42,17643.2,17653.2,17642.9,17652.8
21-01-2022 12:43,17652.6,17660.2,17651.8,17658.3
21-01-2022 12:44,17658.7,17660.2,17656.1,17659.1
21-01-2022 12:45,17658.2,17663.8,17656.8,17656.9
21-01-2022 12:46,17657.3,17658.5,17652.6,17652.6
21-01-2022 12:47,17651.9,17654.6,17647.3,17648
21-01-2022 12:48,17647.2,17660.8,17647.2,17660.8
21-01-2022 12:49,17660.6,17667.1,17660.4,17666.8
21-01-2022 12:50,17667.7,17674,17666.8,17668.2
21-01-2022 12:51,17668.2,17671.9,17665.2,17667.9
21-01-2022 12:52,17667.3,17669.3,17661.8,17661.8
21-01-2022 12:53,17662.2,17662.2,17656.3,17659.6
21-01-2022 12:54,17658.8,17666.2,17658.8,17664.4
21-01-2022 12:55,17664.4,17668.9,17662.4,17662.4
21-01-2022 12:56,17663.5,17668.8,17663.5,17667.4
21-01-2022 12:57,17667.2,17667.8,17663.7,17666.6
21-01-2022 12:58,17667.2,17670.2,17666.1,17666.8
21-01-2022 12:59,17667.8,17669.4,17664.1,17668.3
21-01-2022 13:00,17668.8,17673.4,17667.8,17672.6
21-01-2022 13:01,17672.8,17677.6,17670,17671.3
21-01-2022 13:02,17671,17672.8,17668.7,17669.8
21-01-2022 13:03,17669.6,17670.5,17664.7,17668.3
21-01-2022 13:04,17667.8,17673.1,17666.3,17670.9
21-01-2022 13:05,17670.9,17677.8,17670.4,17675
21-01-2022 13:06,17674.2,17675.7,17673.5,17675.1
21-01-2022 13:07,17675.3,17678,17674.8,17676.4
21-01-2022 13:08,17677.4,17677.4,17672.4,17673.9
21-01-2022 13:09,17673.8,17675,17668.9,17669.2
21-01-2022 13:10,17669.7,17692.4,17669.2,17692.4
21-01-2022 13:11,17693,17698.7,17691.8,17697.2
21-01-2022 13:12,17697.3,17707.6,17696.9,17705.8
21-01-2022 13:13,17706.4,17706.9,17697.9,17701.8
21-01-2022 13:14,17701.8,17702.6,17695.1,17699.9
21-01-2022 13:15,17699.1,17699.4,17683.5,17684.3
21-01-2022 13:16,17683.9,17687.4,17675.6,17675.6
21-01-2022 13:17,17675.4,17677.6,17669.7,17670.2
21-01-2022 13:18,17670.1,17679.1,17669.6,17677.4
21-01-2022 13:19,17677,17679.1,17672.5,17679.1
21-01-2022 13:20,17678.7,17684.2,17675.2,17682.9
21-01-2022 13:21,17683.9,17683.9,17676.6,17676.7
21-01-2022 13:22,17676.6,17677.7,17672.2,17672.6
21-01-2022 13:23,17672.1,17672.6,17655.2,17659.2
21-01-2022 13:24,17659,17659.2,17645.6,17648.1
21-01-2022 13:25,17648.2,17655.1,17640.6,17649
21-01-2022 13:26,17649.3,17653.9,17642.1,17642.1
21-01-2022 13:27,17641.7,17641.7,17626.8,17628.8
21-01-2022 13:28,17629.8,17633.9,17626.5,17627.6
21-01-2022 13:29,17627.5,17628,17616.4,17619.1
21-01-2022 13:30,17618.8,17624.3,17608.9,17617.7
21-01-2022 13:31,17616.8,17618.3,17608.7,17616.4
21-01-2022 13:32,17616.2,17624.8,17613.4,17624.8
21-01-2022 13:33,17623.8,17638.1,17622.1,17627.9
21-01-2022 13:34,17627.8,17628.7,17620.2,17620.2
21-01-2022 13:35,17620.6,17629.7,17619,17624.6
21-01-2022 13:36,17624.6,17633.3,17624.6,17633.3
21-01-2022 13:37,17632.8,17636.6,17625.9,17627
21-01-2022 13:38,17627.6,17629.1,17622.7,17622.8
21-01-2022 13:39,17622.8,17622.8,17614.4,17614.4
21-01-2022 13:40,17613.7,17614.2,17604.4,17604.9
21-01-2022 13:41,17605.4,17606.9,17596.6,17605.1
21-01-2022 13:42,17604.8,17604.8,17600.6,17601.2
21-01-2022 13:43,17601.5,17615.3,17599.8,17604.6
21-01-2022 13:44,17604.7,17607.8,17601.8,17602.7
21-01-2022 13:45,17602.3,17605.5,17597.6,17601.8
21-01-2022 13:46,17601.8,17612.2,17600.1,17612.2
21-01-2022 13:47,17612.6,17613.5,17604.3,17605.8
21-01-2022 13:48,17605.2,17607.7,17600.4,17602.7
21-01-2022 13:49,17602.2,17608.4,17601.4,17605.2
21-01-2022 13:50,17605,17611.6,17604.3,17606.6
21-01-2022 13:51,17605.9,17608.2,17604.2,17606.3
21-01-2022 13:52,17605.3,17606.4,17598.2,17600.8
21-01-2022 13:53,17603.8,17607.4,17598.9,17604.4
21-01-2022 13:54,17604.2,17604.8,17595.8,17600.7
21-01-2022 13:55,17600.7,17611.7,17598.5,17611.2
21-01-2022 13:56,17612.8,17632.3,17611.8,17630
21-01-2022 13:57,17629.6,17637.2,17626.9,17634.8
21-01-2022 13:58,17635.2,17638.1,17631.8,17635.4
21-01-2022 13:59,17636.1,17637.1,17627.4,17627.7
21-01-2022 14:00,17627.4,17637.1,17625,17637.1
21-01-2022 14:01,17637.2,17647.9,17637,17643.2
21-01-2022 14:02,17643.2,17646.8,17642.1,17643.3
21-01-2022 14:03,17642.8,17647.8,17638,17647.8
21-01-2022 14:04,17647.4,17653.7,17646.6,17646.6
21-01-2022 14:05,17645.8,17647,17640.7,17641
21-01-2022 14:06,17640.7,17643.4,17629.1,17629.3
21-01-2022 14:07,17628.8,17630.6,17620.3,17620.8
21-01-2022 14:08,17620.7,17625.2,17617.7,17622.2
21-01-2022 14:09,17621.4,17627.8,17616.8,17619.2
21-01-2022 14:10,17618.9,17620.4,17608.3,17609.6
21-01-2022 14:11,17609.6,17616.2,17609.6,17615.7
21-01-2022 14:12,17615.6,17615.9,17612.3,17612.9
21-01-2022 14:13,17613.1,17619.8,17610.9,17619.8
21-01-2022 14:14,17619.6,17619.6,17597.6,17598.8
21-01-2022 14:15,17598.8,17603.7,17577.7,17579.1
21-01-2022 14:16,17578.5,17582.4,17568.4,17570.9
21-01-2022 14:17,17572.9,17582.9,17570.7,17571.6
21-01-2022 14:18,17572,17573.8,17565.8,17569.8
21-01-2022 14:19,17569.1,17576.8,17567.3,17576.3
21-01-2022 14:20,17575.8,17576.1,17563.2,17565.7
21-01-2022 14:21,17565.9,17579.8,17565.9,17572.2
21-01-2022 14:22,17574.2,17575.3,17567,17568.3
21-01-2022 14:23,17568.6,17568.9,17559.1,17559.2
21-01-2022 14:24,17559.1,17564.6,17559.1,17559.8
21-01-2022 14:25,17560,17573.5,17559.2,17572.2
21-01-2022 14:26,17572.5,17587.7,17572.1,17587.7
21-01-2022 14:27,17590.4,17593.5,17585.8,17585.9
21-01-2022 14:28,17586.7,17592,17586.6,17592
21-01-2022 14:29,17591.7,17592.3,17575.1,17575.2
21-01-2022 14:30,17574.8,17585.1,17568.8,17581.5
21-01-2022 14:31,17583.1,17586,17578.4,17579.8
21-01-2022 14:32,17579.8,17584.8,17576.1,17581.2
21-01-2022 14:33,17580.4,17580.8,17570.3,17570.3
21-01-2022 14:34,17570,17578.3,17568.4,17572.8
21-01-2022 14:35,17573.1,17584.8,17571.7,17580.8
21-01-2022 14:36,17581.3,17584.7,17579.5,17580.1
21-01-2022 14:37,17580.5,17581.2,17568.8,17568.8
21-01-2022 14:38,17569.5,17569.5,17551.8,17557.8
21-01-2022 14:39,17557.1,17557.1,17538.3,17538.3
21-01-2022 14:40,17538.8,17544.9,17533.6,17542.2
21-01-2022 14:41,17541.8,17542.4,17533.2,17542.4
21-01-2022 14:42,17543.8,17551.5,17542.1,17544.2
21-01-2022 14:43,17542.7,17542.7,17530.2,17535.5
21-01-2022 14:44,17535.8,17536.8,17516.2,17516.7
21-01-2022 14:45,17517.1,17522.2,17510.8,17518.6
21-01-2022 14:46,17517.6,17522.8,17508.8,17509.2
21-01-2022 14:47,17510.5,17520.4,17506.2,17520.4
21-01-2022 14:48,17519.8,17533.7,17519.8,17524.2
21-01-2022 14:49,17524.2,17525.2,17509.1,17509.8
21-01-2022 14:50,17510,17537.7,17507.2,17535.3
21-01-2022 14:51,17534.2,17534.7,17521.7,17521.7
21-01-2022 14:52,17521.9,17530.8,17519.3,17527.9
21-01-2022 14:53,17526.8,17542.6,17524.6,17540.8
21-01-2022 14:54,17540.9,17541.6,17527.8,17531.8
21-01-2022 14:55,17530.9,17533.9,17528.4,17528.8
21-01-2022 14:56,17528.7,17528.7,17518.8,17518.8
21-01-2022 14:57,17518.6,17519.5,17506,17506.2
21-01-2022 14:58,17506.4,17507,17486.8,17490.8
21-01-2022 14:59,17493.3,17498.3,17485.8,17493.5
21-01-2022 15:00,17497.3,17557.6,17497.3,17555.2
21-01-2022 15:01,17555.3,17568.2,17549.2,17568.2
21-01-2022 15:02,17569.5,17586.9,17569.5,17585.6
21-01-2022 15:03,17586.8,17587.6,17577.1,17586.5
21-01-2022 15:04,17586.7,17601.7,17580.3,17601.7
21-01-2022 15:05,17602.8,17615.5,17598.2,17608.1
21-01-2022 15:06,17608,17613.9,17594.2,17613.2
21-01-2022 15:07,17613.7,17625.3,17612.8,17621.9
21-01-2022 15:08,17622.1,17622.1,17609.8,17614.2
21-01-2022 15:09,17615.2,17619,17614.7,17618.8
21-01-2022 15:10,17618.9,17631.9,17618.9,17624.5
21-01-2022 15:11,17623.9,17626.2,17620,17624.7
21-01-2022 15:12,17624.8,17625.8,17616.2,17619.2
21-01-2022 15:13,17619.5,17620.1,17608.3,17616.3
21-01-2022 15:14,17615.9,17617.2,17613.2,17614.2
21-01-2022 15:15,17615.1,17624.8,17615.1,17624.8
21-01-2022 15:16,17624.6,17625.8,17620.7,17624.7
21-01-2022 15:17,17624.6,17628.1,17624.6,17624.9
21-01-2022 15:18,17624.2,17626,17620.2,17625.3
21-01-2022 15:19,17625.9,17635.5,17625.1,17634.8
21-01-2022 15:20,17636.1,17636.1,17626.3,17626.3
21-01-2022 15:21,17626.1,17635.6,17625.3,17634.4
21-01-2022 15:22,17634.8,17636.9,17631.5,17636.3
21-01-2022 15:23,17636.6,17639,17634.3,17639
21-01-2022 15:24,17638.3,17648.5,17638.2,17646.1
21-01-2022 15:25,17646.3,17647.2,17643.7,17645.3
21-01-2022 15:26,17646.2,17646.6,17642.9,17644.7
21-01-2022 15:27,17644.6,17646.3,17642.8,17645.4
21-01-2022 15:28,17645.8,17649.4,17642.4,17645.8
21-01-2022 15:29,17645.3,17650.4,17642.3,17650.4
24-01-2022 09:15,17575.2,17578.9,17520.7,17535.3
24-01-2022 09:16,17535.2,17555.6,17535.2,17543.8
24-01-2022 09:17,17545.2,17556.7,17539.8,17555.4
24-01-2022 09:18,17556.5,17590.1,17554.3,17584.6
24-01-2022 09:19,17583.8,17598.2,17578.4,17586.4
24-01-2022 09:20,17585.4,17599.4,17543.2,17543.2
24-01-2022 09:21,17542.3,17560.7,17526.8,17553.1
24-01-2022 09:22,17554.1,17558.3,17538.4,17546.6
24-01-2022 09:23,17546.9,17558.4,17532.8,17548.6
24-01-2022 09:24,17548.7,17550.8,17531.8,17531.8
24-01-2022 09:25,17530.7,17549.1,17527.2,17547.5
24-01-2022 09:26,17547.2,17559.6,17530.9,17550.6
24-01-2022 09:27,17546.6,17546.8,17514,17514.3
24-01-2022 09:28,17517.1,17521.2,17492.9,17496.8
24-01-2022 09:29,17498.4,17498.9,17470.3,17472
24-01-2022 09:30,17469.9,17472.2,17448.4,17462.4
24-01-2022 09:31,17463.2,17473.8,17440.5,17441.2
24-01-2022 09:32,17441,17476.8,17433.7,17474.3
24-01-2022 09:33,17473.4,17473.4,17447.3,17457.8
24-01-2022 09:34,17460.1,17465.3,17450.6,17451.9
24-01-2022 09:35,17452.8,17452.8,17441.2,17441.2
24-01-2022 09:36,17439.8,17439.8,17414.3,17417.1
24-01-2022 09:37,17416.9,17428.4,17403.4,17428.2
24-01-2022 09:38,17426.3,17449.1,17425.4,17437.2
24-01-2022 09:39,17437.8,17443.2,17419.8,17419.8
24-01-2022 09:40,17421.2,17438.6,17416.2,17430.3
24-01-2022 09:41,17431.2,17444.4,17428.1,17444.4
24-01-2022 09:42,17444.6,17469.3,17444.2,17459.7
24-01-2022 09:43,17457.8,17470.8,17447.6,17470.3
24-01-2022 09:44,17470.6,17472.2,17460.3,17470.3
24-01-2022 09:45,17470.1,17486.4,17460.4,17483.7
24-01-2022 09:46,17484.3,17498.4,17479,17498.4
24-01-2022 09:47,17496.5,17503.9,17489.1,17499.3
24-01-2022 09:48,17499.8,17500.8,17484.8,17496
24-01-2022 09:49,17496.3,17507.6,17495.3,17498.1
24-01-2022 09:50,17496.7,17504.4,17488.8,17504.4
24-01-2022 09:51,17503.4,17515.9,17502.4,17513.7
24-01-2022 09:52,17513.7,17513.8,17500.4,17504.3
24-01-2022 09:53,17504.7,17507.8,17476.8,17477.1
24-01-2022 09:54,17475.7,17489.4,17470.6,17470.6
24-01-2022 09:55,17470.4,17470.4,17446.2,17452.7
24-01-2022 09:56,17453.2,17453.2,17439.9,17449.9
24-01-2022 09:57,17451.3,17462,17446,17449.6
24-01-2022 09:58,17449.6,17471.2,17443.1,17469.8
24-01-2022 09:59,17470.3,17470.3,17450.3,17450.3
24-01-2022 10:00,17448.6,17449.1,17434.2,17437.7
24-01-2022 10:01,17437.6,17450.4,17433.8,17450.4
24-01-2022 10:02,17450.8,17460.2,17441.2,17441.2
24-01-2022 10:03,17439.9,17439.9,17428.4,17433.8
24-01-2022 10:04,17434.4,17440.9,17432.1,17435.8
24-01-2022 10:05,17436.2,17447.3,17435.3,17435.8
24-01-2022 10:06,17435.8,17447,17435.2,17435.4
24-01-2022 10:07,17435,17450.3,17431.3,17441.4
24-01-2022 10:08,17442.1,17451.4,17434.8,17451.4
24-01-2022 10:09,17452.2,17461.6,17443.7,17460.5
24-01-2022 10:10,17460.8,17462.1,17447.1,17447.1
24-01-2022 10:11,17447.6,17452.2,17442.7,17445.6
24-01-2022 10:12,17445.3,17448.4,17440.8,17448.4
24-01-2022 10:13,17448.1,17449.2,17432.7,17434.8
24-01-2022 10:14,17434.2,17446.4,17427.9,17427.9
24-01-2022 10:15,17427.2,17431.7,17415.4,17416.3
24-01-2022 10:16,17415.6,17416.2,17401.1,17410.7
24-01-2022 10:17,17407.3,17408.9,17394.4,17406.3
24-01-2022 10:18,17404.7,17407,17396.9,17397.2
24-01-2022 10:19,17397.9,17410.3,17397.4,17406.4
24-01-2022 10:20,17406.8,17423.2,17405.2,17423.2
24-01-2022 10:21,17423.8,17426.7,17416.8,17422.8
24-01-2022 10:22,17422.2,17429.8,17412.4,17414.2
24-01-2022 10:23,17412.2,17413.2,17398.8,17408.3
24-01-2022 10:24,17410.5,17410.5,17397.8,17403.2
24-01-2022 10:25,17401.2,17407.1,17399.8,17404.9
24-01-2022 10:26,17407.2,17409.6,17396.7,17397.2
24-01-2022 10:27,17396.9,17400.6,17393.8,17396.9
24-01-2022 10:28,17395.7,17410.9,17395.7,17405
24-01-2022 10:29,17404.6,17404.6,17386.3,17389.4
24-01-2022 10:30,17390.6,17402.5,17381.4,17399.4
24-01-2022 10:31,17398.2,17398.2,17387.9,17390.9
24-01-2022 10:32,17389.9,17391.4,17382.8,17391.4
24-01-2022 10:33,17392.9,17397.4,17382.4,17391.8
24-01-2022 10:34,17392.7,17401.9,17390.8,17395.8
24-01-2022 10:35,17396.9,17408.8,17395.1,17404.4
24-01-2022 10:36,17404.6,17404.6,17392.4,17394.1
24-01-2022 10:37,17395.2,17405.9,17392.8,17399.8
24-01-2022 10:38,17399.7,17410.5,17394.1,17410.5
24-01-2022 10:39,17409.8,17414.9,17406.5,17413.7
24-01-2022 10:40,17414.2,17416.3,17407.2,17410.9
24-01-2022 10:41,17410.6,17412.5,17405.8,17411.6
24-01-2022 10:42,17410.6,17413.3,17405.2,17405.5
24-01-2022 10:43,17407.2,17409.6,17398.6,17399.2
24-01-2022 10:44,17398.7,17412.9,17395.1,17412.3
24-01-2022 10:45,17411.5,17411.5,17395,17397.9
24-01-2022 10:46,17396.7,17401.2,17395.3,17397.6
24-01-2022 10:47,17396.5,17397.9,17393.9,17397.6
24-01-2022 10:48,17396.9,17398.6,17394.3,17398.6
24-01-2022 10:49,17399.1,17405.9,17396.3,17397.4
24-01-2022 10:50,17396.6,17400.7,17391.2,17398.3
24-01-2022 10:51,17397.6,17397.6,17383.9,17386.7
24-01-2022 10:52,17386.2,17392.8,17382.7,17392.5
24-01-2022 10:53,17392.7,17398.6,17387.2,17393.8
24-01-2022 10:54,17394.2,17402.2,17393.6,17399.1
24-01-2022 10:55,17399.3,17402.1,17393.6,17400.4
24-01-2022 10:56,17400.5,17401,17391.4,17393.5
24-01-2022 10:57,17394.6,17395.6,17377.2,17378.8
24-01-2022 10:58,17378.9,17392.7,17378.9,17390.9
24-01-2022 10:59,17390.4,17412.7,17390.4,17403.8
24-01-2022 11:00,17402.2,17411,17399.8,17409.1
24-01-2022 11:01,17407.8,17409.2,17397.9,17407.9
24-01-2022 11:02,17406.2,17410.6,17399.7,17409.5
24-01-2022 11:03,17410.5,17419.6,17408.2,17418.2
24-01-2022 11:04,17417.6,17420.4,17414.8,17416.2
24-01-2022 11:05,17414.6,17417.2,17412.2,17414.3
24-01-2022 11:06,17414.8,17414.8,17400.9,17400.9
24-01-2022 11:07,17400.9,17402.9,17392.3,17392.4
24-01-2022 11:08,17392.5,17402.1,17392.5,17394.7
24-01-2022 11:09,17394.4,17396.6,17385.1,17385.1
24-01-2022 11:10,17385.6,17393.3,17380.3,17384.3
24-01-2022 11:11,17384.2,17388.4,17380.2,17380.3
24-01-2022 11:12,17380.1,17380.3,17368.6,17370.1
24-01-2022 11:13,17369.5,17381.3,17367.3,17381.3
24-01-2022 11:14,17376.4,17390.8,17374.1,17390.6
24-01-2022 11:15,17388.9,17393.6,17378.9,17385.9
24-01-2022 11:16,17386.4,17391.8,17384.1,17391.3
24-01-2022 11:17,17391.3,17392,17383.7,17383.7
24-01-2022 11:18,17383.7,17384.7,17372.6,17378.8
24-01-2022 11:19,17378.9,17379.8,17365.1,17371
24-01-2022 11:20,17371,17382.2,17367.2,17381.6
24-01-2022 11:21,17381.6,17384.8,17379.3,17384.4
24-01-2022 11:22,17380.9,17382.9,17376.7,17379.3
24-01-2022 11:23,17379.7,17383.7,17375.4,17380.4
24-01-2022 11:24,17380.3,17381.9,17374,17375.3
24-01-2022 11:25,17375.2,17381.4,17375.2,17377.9
24-01-2022 11:26,17378.6,17379.4,17371,17373.4
24-01-2022 11:27,17373.7,17385.2,17373.3,17376.8
24-01-2022 11:28,17377.4,17386.8,17375.9,17382.8
24-01-2022 11:29,17383.8,17384.2,17378.7,17379.7
24-01-2022 11:30,17379.8,17388.1,17379.4,17381.1
24-01-2022 11:31,17380.7,17386.4,17379.2,17379.3
24-01-2022 11:32,17379.6,17382.7,17377.9,17379.5
24-01-2022 11:33,17379.6,17383.1,17374.9,17379.8
24-01-2022 11:34,17379,17392.9,17379,17385.4
24-01-2022 11:35,17385,17391.3,17380,17385.8
24-01-2022 11:36,17385.7,17386.2,17377.8,17378.1
24-01-2022 11:37,17378.5,17381.7,17372.2,17372.7
24-01-2022 11:38,17373.4,17378.1,17368.2,17370.4
24-01-2022 11:39,17370.9,17376.4,17368.6,17374.2
24-01-2022 11:40,17373.8,17374.6,17364.5,17364.5
24-01-2022 11:41,17364.8,17365.2,17354.8,17355.3
24-01-2022 11:42,17356.2,17363.8,17349.8,17357.2
24-01-2022 11:43,17355.2,17367.5,17355.2,17360.7
24-01-2022 11:44,17361.1,17363.8,17354.4,17355.8
24-01-2022 11:45,17354.9,17355.9,17344.8,17348.8
24-01-2022 11:46,17348.5,17348.8,17337.1,17339.7
24-01-2022 11:47,17339.6,17339.6,17332.3,17338.4
24-01-2022 11:48,17339,17339.2,17325.1,17326.6
24-01-2022 11:49,17327,17329.9,17318.1,17321.8
24-01-2022 11:50,17321.8,17333.9,17321.7,17325.8
24-01-2022 11:51,17325.8,17327.1,17315.6,17316.4
24-01-2022 11:52,17316.3,17319.4,17308.7,17314.6
24-01-2022 11:53,17314.7,17336.4,17314.2,17320.9
24-01-2022 11:54,17323.4,17333.2,17321,17323.6
24-01-2022 11:55,17321.9,17323.6,17316.1,17317.2
24-01-2022 11:56,17316.9,17322.1,17316.3,17321.7
24-01-2022 11:57,17321.6,17321.6,17309.2,17309.5
24-01-2022 11:58,17308.6,17310.3,17294.2,17300.8
24-01-2022 11:59,17301,17307.5,17295.1,17300.4
24-01-2022 12:00,17300.2,17304.3,17296.3,17299.2
24-01-2022 12:01,17299.4,17299.4,17289.2,17291.2
24-01-2022 12:02,17291.2,17291.2,17282.7,17284.4
24-01-2022 12:03,17284,17299.4,17283.6,17293.2
24-01-2022 12:04,17292.9,17309,17292.3,17298.8
24-01-2022 12:05,17298.7,17303.8,17295.8,17303.8
24-01-2022 12:06,17303.7,17305.7,17298.9,17304.2
24-01-2022 12:07,17304.4,17305.3,17289.7,17298.7
24-01-2022 12:08,17299.3,17306.2,17297.2,17304.6
24-01-2022 12:09,17305.4,17310.7,17304.7,17306.7
24-01-2022 12:10,17306.7,17309,17292.3,17292.3
24-01-2022 12:11,17291.8,17298.6,17281.3,17281.3
24-01-2022 12:12,17282.1,17285.7,17280.4,17284
24-01-2022 12:13,17284.7,17295.7,17284.7,17289.8
24-01-2022 12:14,17290.2,17292.7,17284.9,17285.2
24-01-2022 12:15,17285.2,17292.7,17280,17286.9
24-01-2022 12:16,17287.8,17289.3,17279.4,17287.2
24-01-2022 12:17,17286.8,17286.8,17275.4,17276.1
24-01-2022 12:18,17276.1,17277.8,17260.8,17262.4
24-01-2022 12:19,17260.5,17264.4,17257.9,17264.3
24-01-2022 12:20,17263.6,17264.1,17252.9,17255.9
24-01-2022 12:21,17256.6,17257.9,17243.2,17243.2
24-01-2022 12:22,17243.1,17243.1,17230.9,17234.5
24-01-2022 12:23,17233.9,17235.2,17214.4,17215.8
24-01-2022 12:24,17214.7,17239.3,17213.2,17235.1
24-01-2022 12:25,17235.7,17259.7,17235.4,17249.4
24-01-2022 12:26,17248.2,17249.2,17237.4,17243.9
24-01-2022 12:27,17244.2,17257.7,17243.4,17257.5
24-01-2022 12:28,17257.3,17266.1,17256.4,17261.9
24-01-2022 12:29,17261.7,17261.7,17246.9,17246.9
24-01-2022 12:30,17246.7,17257.1,17241.3,17248.1
24-01-2022 12:31,17249,17254.9,17244.7,17254.6
24-01-2022 12:32,17253.7,17267.8,17250.6,17266.1
24-01-2022 12:33,17266.5,17267.8,17255.9,17263.2
24-01-2022 12:34,17263.9,17267.4,17259.8,17266.6
24-01-2022 12:35,17266.8,17268,17259.3,17260.6
24-01-2022 12:36,17261.7,17262.1,17252,17252
24-01-2022 12:37,17250.6,17253.8,17248.8,17251.8
24-01-2022 12:38,17251.5,17259.7,17246.9,17252.7
24-01-2022 12:39,17253.6,17265.1,17253.6,17261.8
24-01-2022 12:40,17260.7,17260.9,17247.8,17250.1
24-01-2022 12:41,17251.5,17253.3,17241.6,17242
24-01-2022 12:42,17242.2,17244.2,17237.2,17238.3
24-01-2022 12:43,17237.2,17237.2,17227.6,17228.6
24-01-2022 12:44,17226.3,17226.3,17216.8,17219.1
24-01-2022 12:45,17218.5,17240.6,17216.1,17240.6
24-01-2022 12:46,17238.6,17241.2,17226.8,17238.6
24-01-2022 12:47,17240.1,17241.4,17234.8,17236.2
24-01-2022 12:48,17236.4,17236.8,17222.8,17222.8
24-01-2022 12:49,17223.5,17227.9,17219.8,17219.8
24-01-2022 12:50,17220.2,17226.2,17212,17212.7
24-01-2022 12:51,17212.7,17229.3,17210.2,17223.2
24-01-2022 12:52,17222.3,17233.7,17222,17225.1
24-01-2022 12:53,17224.1,17229.6,17223,17228.8
24-01-2022 12:54,17228.8,17235.5,17222.4,17229.4
24-01-2022 12:55,17228.9,17240.2,17228.9,17239.2
24-01-2022 12:56,17240,17241.4,17232.4,17234.6
24-01-2022 12:57,17234.4,17235.4,17228.2,17228.4
24-01-2022 12:58,17228.9,17240.2,17228.3,17235.7
24-01-2022 12:59,17236.6,17239.1,17232.3,17233.7
24-01-2022 13:00,17234.5,17250,17234.5,17247.2
24-01-2022 13:01,17247.7,17254.2,17245.3,17254.1
24-01-2022 13:02,17253.7,17269.5,17252.3,17269.5
24-01-2022 13:03,17269.1,17274.1,17269.1,17271.8
24-01-2022 13:04,17271.6,17273.4,17265.8,17268.4
24-01-2022 13:05,17268,17269.9,17256.9,17259.3
24-01-2022 13:06,17258.5,17277.5,17257.3,17274.5
24-01-2022 13:07,17274.1,17276.4,17261.4,17266.1
24-01-2022 13:08,17266.2,17268,17247.4,17247.4
24-01-2022 13:09,17247.7,17247.9,17220.9,17227.5
24-01-2022 13:10,17227.9,17237.9,17221.6,17236.8
24-01-2022 13:11,17236.7,17244.7,17234.2,17234.7
24-01-2022 13:12,17236.3,17242.6,17235.8,17241.8
24-01-2022 13:13,17243.2,17246.3,17223.5,17225.9
24-01-2022 13:14,17227.8,17254.3,17227.8,17252.4
24-01-2022 13:15,17253.9,17256.6,17247.8,17250.8
24-01-2022 13:16,17249.7,17249.7,17240.2,17240.3
24-01-2022 13:17,17241.8,17244,17229.4,17229.4
24-01-2022 13:18,17230.4,17230.4,17219.7,17222.4
24-01-2022 13:19,17223.8,17240.2,17219.1,17230.8
24-01-2022 13:20,17232.1,17242.1,17219,17219
24-01-2022 13:21,17220.8,17224,17203.9,17203.9
24-01-2022 13:22,17206.9,17210.1,17195.2,17200.6
24-01-2022 13:23,17203.2,17204.8,17191.4,17204.3
24-01-2022 13:24,17207.1,17207.1,17199,17200.1
24-01-2022 13:25,17201.2,17204.9,17196.2,17201.4
24-01-2022 13:26,17202.1,17211.6,17198.3,17204.8
24-01-2022 13:27,17206.4,17206.4,17194.1,17199.6
24-01-2022 13:28,17200.3,17200.3,17181.8,17183.5
24-01-2022 13:29,17186.2,17190.1,17178.2,17183
24-01-2022 13:30,17187.2,17190.2,17177.2,17177.2
24-01-2022 13:31,17179.1,17181.8,17169.5,17174.8
24-01-2022 13:32,17178.3,17179.9,17165.1,17167.2
24-01-2022 13:33,17168.9,17174.7,17154.2,17173.3
24-01-2022 13:34,17175.1,17188.3,17172.6,17181.3
24-01-2022 13:35,17182.6,17187.3,17176.4,17181.8
